fid,ID,layer,path,z_first,vertex_ind,vertex_par,vertex_p_1,distance,angle,X,Y
"38","37",KK_Ausrem_pn_185_n_HD_PS_ln_7c1ed181_91c4_49e2_a54c_69094526c08c,Ausrem_pn,-185000.0000000000,"0","0","0",0.0000000000,134.9999984500,436622.3184400000,6688377.6820999999
"38","37",KK_Ausrem_pn_185_n_HD_PS_ln_7c1ed181_91c4_49e2_a54c_69094526c08c,Ausrem_pn,-185000.0000000000,"1","0","1",18918.8981710000,112.4999992300,449999.9999900000,6675000.0012999997
"38","37",KK_Ausrem_pn_185_n_HD_PS_ln_7c1ed181_91c4_49e2_a54c_69094526c08c,Ausrem_pn,-185000.0000000000,"2","0","2",70300.1522170000,90.0000000000,501381.2540400000,6675000.0012999997
"74","73",KK_Ausrem_pn_185_n_HD_PS_ln_7c1ed181_91c4_49e2_a54c_69094526c08c,Ausrem_pn,-185000.0000000000,"0","0","0",0.0000000000,180.0000000000,424999.9992700000,6808907.2965000002
"74","73",KK_Ausrem_pn_185_n_HD_PS_ln_7c1ed181_91c4_49e2_a54c_69094526c08c,Ausrem_pn,-185000.0000000000,"1","0","1",8907.2970117000,202.5000000000,424999.9992700000,6799999.9994999999
"74","73",KK_Ausrem_pn_185_n_HD_PS_ln_7c1ed181_91c4_49e2_a54c_69094526c08c,Ausrem_pn,-185000.0000000000,"2","0","2",10316.6480350000,225.0000000000,424003.4376100000,6799003.4378000004
"74","73",KK_Ausrem_pn_185_n_HD_PS_ln_7c1ed181_91c4_49e2_a54c_69094526c08c,Ausrem_pn,-185000.0000000000,"3","1","0",10316.6480350000,180.0000000000,424999.9992700000,6741536.1634000000
"74","73",KK_Ausrem_pn_185_n_HD_PS_ln_7c1ed181_91c4_49e2_a54c_69094526c08c,Ausrem_pn,-185000.0000000000,"4","1","1",26852.8113850000,112.5000000000,424999.9992700000,6725000.0000000000
"74","73",KK_Ausrem_pn_185_n_HD_PS_ln_7c1ed181_91c4_49e2_a54c_69094526c08c,Ausrem_pn,-185000.0000000000,"5","1","2",35678.4955190000,45.0000000000,431240.7003700000,6731240.7011000002
"74","73",KK_Ausrem_pn_185_n_HD_PS_ln_7c1ed181_91c4_49e2_a54c_69094526c08c,Ausrem_pn,-185000.0000000000,"6","2","0",35678.4955190000,45.0000000000,443011.5358100000,6743011.5365000004
"74","73",KK_Ausrem_pn_185_n_HD_PS_ln_7c1ed181_91c4_49e2_a54c_69094526c08c,Ausrem_pn,-185000.0000000000,"7","2","1",44785.1920800000,45.0000000000,449450.9427000000,6749450.9434000002
"74","73",KK_Ausrem_pn_185_n_HD_PS_ln_7c1ed181_91c4_49e2_a54c_69094526c08c,Ausrem_pn,-185000.0000000000,"8","3","0",44785.1920800000,90.0000000000,472062.8617500000,6750000.0006999997
"74","73",KK_Ausrem_pn_185_n_HD_PS_ln_7c1ed181_91c4_49e2_a54c_69094526c08c,Ausrem_pn,-185000.0000000000,"9","3","1",70755.0048690000,90.0000000000,498032.6745400000,6750000.0006999997
"38","37",KK_Ausrem_pn_190_n_HD_PS_ln_ae5f2673_5f76_471c_9fec_4987fed88bc8,Ausrem_pn,-190000.0000000000,"0","0","0",0.0000000000,180.0000000000,424999.9992700000,6808907.2965000002
"38","37",KK_Ausrem_pn_190_n_HD_PS_ln_ae5f2673_5f76_471c_9fec_4987fed88bc8,Ausrem_pn,-190000.0000000000,"1","0","1",8907.2970117000,202.5000000000,424999.9992700000,6799999.9994999999
"38","37",KK_Ausrem_pn_190_n_HD_PS_ln_ae5f2673_5f76_471c_9fec_4987fed88bc8,Ausrem_pn,-190000.0000000000,"2","0","2",10316.6480350000,225.0000000000,424003.4376100000,6799003.4378000004
"38","37",KK_Ausrem_pn_190_n_HD_PS_ln_ae5f2673_5f76_471c_9fec_4987fed88bc8,Ausrem_pn,-190000.0000000000,"3","1","0",10316.6480350000,90.0000000000,425069.7989000000,6750000.0006999997
"38","37",KK_Ausrem_pn_190_n_HD_PS_ln_ae5f2673_5f76_471c_9fec_4987fed88bc8,Ausrem_pn,-190000.0000000000,"4","1","1",33376.8196290000,90.0000000000,448129.9704900000,6750000.0006999997
"38","37",KK_Ausrem_pn_190_n_HD_PS_ln_ae5f2673_5f76_471c_9fec_4987fed88bc8,Ausrem_pn,-190000.0000000000,"5","2","0",33376.8196290000,90.0000000000,472062.8617500000,6750000.0006999997
"38","37",KK_Ausrem_pn_190_n_HD_PS_ln_ae5f2673_5f76_471c_9fec_4987fed88bc8,Ausrem_pn,-190000.0000000000,"6","2","1",59346.6324170000,90.0000000000,498032.6745400000,6750000.0006999997
"67","66",KK_Ausrem_pn_190_n_HD_PS_ln_ae5f2673_5f76_471c_9fec_4987fed88bc8,Ausrem_pn,-190000.0000000000,"0","0","0",0.0000000000,270.0000000000,501381.2540400000,6675000.0012999997
"67","66",KK_Ausrem_pn_190_n_HD_PS_ln_ae5f2673_5f76_471c_9fec_4987fed88bc8,Ausrem_pn,-190000.0000000000,"1","0","1",63252.2836240000,270.0000000000,438128.9704100000,6675000.0012999997
"47","46",KK_Ausrem_pn_195_n_HD_PS_ln_e7becd0b_0258_40fc_b17e_b3f2d256caca,Ausrem_pn,-195000.0000000000,"0","0","0",0.0000000000,45.0000000000,419327.2414700000,6719327.2422000002
"47","46",KK_Ausrem_pn_195_n_HD_PS_ln_e7becd0b_0258_40fc_b17e_b3f2d256caca,Ausrem_pn,-195000.0000000000,"1","0","1",8022.4910186000,22.5000000000,424999.9992700000,6725000.0000000000
"47","46",KK_Ausrem_pn_195_n_HD_PS_ln_e7becd0b_0258_40fc_b17e_b3f2d256caca,Ausrem_pn,-195000.0000000000,"2","0","2",24558.6543690000,0.0000000000,424999.9992700000,6741536.1634000000
"47","46",KK_Ausrem_pn_195_n_HD_PS_ln_e7becd0b_0258_40fc_b17e_b3f2d256caca,Ausrem_pn,-195000.0000000000,"3","1","0",24558.6543690000,90.0000000000,425069.7989000000,6750000.0006999997
"47","46",KK_Ausrem_pn_195_n_HD_PS_ln_e7becd0b_0258_40fc_b17e_b3f2d256caca,Ausrem_pn,-195000.0000000000,"4","1","1",47618.8259630000,90.0000000000,448129.9704900000,6750000.0006999997
"47","46",KK_Ausrem_pn_195_n_HD_PS_ln_e7becd0b_0258_40fc_b17e_b3f2d256caca,Ausrem_pn,-195000.0000000000,"5","2","0",47618.8259630000,90.0000000000,472062.8617500000,6750000.0006999997
"47","46",KK_Ausrem_pn_195_n_HD_PS_ln_e7becd0b_0258_40fc_b17e_b3f2d256caca,Ausrem_pn,-195000.0000000000,"6","2","1",50555.9635760000,90.0000000000,474999.9993600000,6750000.0006999997
"47","46",KK_Ausrem_pn_195_n_HD_PS_ln_e7becd0b_0258_40fc_b17e_b3f2d256caca,Ausrem_pn,-195000.0000000000,"7","2","2",73588.6387510000,90.0000000000,498032.6745400000,6750000.0006999997
"81","80",KK_Ausrem_pn_195_n_HD_PS_ln_e7becd0b_0258_40fc_b17e_b3f2d256caca,Ausrem_pn,-195000.0000000000,"0","0","0",0.0000000000,180.0000000000,424999.9992700000,6808907.2965000002
"81","80",KK_Ausrem_pn_195_n_HD_PS_ln_e7becd0b_0258_40fc_b17e_b3f2d256caca,Ausrem_pn,-195000.0000000000,"1","0","1",8907.2970117000,202.5000000000,424999.9992700000,6799999.9994999999
"81","80",KK_Ausrem_pn_195_n_HD_PS_ln_e7becd0b_0258_40fc_b17e_b3f2d256caca,Ausrem_pn,-195000.0000000000,"2","0","2",10316.6480350000,225.0000000000,424003.4376100000,6799003.4378000004
"60","59",KK_Ausrem_pn_200_n_HD_PS_ln_2a24ba14_35b8_4892_9930_37016b082806,Ausrem_pn,-200000.0000000000,"0","0","0",0.0000000000,180.0000000000,424999.9992700000,6808907.2965000002
"60","59",KK_Ausrem_pn_200_n_HD_PS_ln_2a24ba14_35b8_4892_9930_37016b082806,Ausrem_pn,-200000.0000000000,"1","0","1",10881.5107000000,180.0000000000,424999.9992700000,6798025.7857999997
"60","59",KK_Ausrem_pn_200_n_HD_PS_ln_2a24ba14_35b8_4892_9930_37016b082806,Ausrem_pn,-200000.0000000000,"2","1","0",10881.5107000000,180.0000000000,424999.9992700000,6755416.3951000003
"60","59",KK_Ausrem_pn_200_n_HD_PS_ln_2a24ba14_35b8_4892_9930_37016b082806,Ausrem_pn,-200000.0000000000,"3","1","1",15883.5013680000,180.0000000000,424999.9992700000,6750414.4045000002
"71","70",KK_Ausrem_pn_200_n_HD_PS_ln_2a24ba14_35b8_4892_9930_37016b082806,Ausrem_pn,-200000.0000000000,"0","0","0",0.0000000000,270.0000000000,498032.6745400000,6750000.0006999997
"71","70",KK_Ausrem_pn_200_n_HD_PS_ln_2a24ba14_35b8_4892_9930_37016b082806,Ausrem_pn,-200000.0000000000,"1","0","1",23032.6751750000,270.0000000000,474999.9993600000,6750000.0006999997
"71","70",KK_Ausrem_pn_200_n_HD_PS_ln_2a24ba14_35b8_4892_9930_37016b082806,Ausrem_pn,-200000.0000000000,"2","0","2",25969.8127890000,270.0000000000,472062.8617500000,6750000.0006999997
"56","55",KK_Ausrem_pn_205_n_HD_PS_ln_8f1f15ad_da94_4bca_ae7a_6ac8847eb68a,Ausrem_pn,-205000.0000000000,"0","0","0",0.0000000000,180.0000000000,424999.9992700000,6808907.2965000002
"56","55",KK_Ausrem_pn_205_n_HD_PS_ln_8f1f15ad_da94_4bca_ae7a_6ac8847eb68a,Ausrem_pn,-205000.0000000000,"1","0","1",10881.5107000000,180.0000000000,424999.9992700000,6798025.7857999997
"57","56",KK_Ausrem_pn_210_n_HD_PS_ln_2a81fe74_59e2_4983_88ef_d6bb5b1fa127,Ausrem_pn,-210000.0000000000,"0","0","0",0.0000000000,180.0000000000,424999.9992700000,6808907.2965000002
"57","56",KK_Ausrem_pn_210_n_HD_PS_ln_2a81fe74_59e2_4983_88ef_d6bb5b1fa127,Ausrem_pn,-210000.0000000000,"1","0","1",10881.5107000000,180.0000000000,424999.9992700000,6798025.7857999997
"63","62",KK_Ausrem_pn_215_n_HD_PS_ln_19f3058f_656d_4b46_82c0_9ae2dabd345d,Ausrem_pn,-215000.0000000000,"0","0","0",0.0000000000,180.0000000000,424999.9992700000,6808907.2965000002
"63","62",KK_Ausrem_pn_215_n_HD_PS_ln_19f3058f_656d_4b46_82c0_9ae2dabd345d,Ausrem_pn,-215000.0000000000,"1","0","1",8907.2970117000,202.5000000000,424999.9992700000,6799999.9994999999
"63","62",KK_Ausrem_pn_215_n_HD_PS_ln_19f3058f_656d_4b46_82c0_9ae2dabd345d,Ausrem_pn,-215000.0000000000,"2","0","2",10316.6480350000,225.0000000000,424003.4376100000,6799003.4378000004
"62","61",KK_Ausrem_pn_220_n_HD_PS_ln_d2bec2b4_6d3c_46a5_90b7_b09e069f3d48,Ausrem_pn,-220000.0000000000,"0","0","0",0.0000000000,180.0000000000,424999.9992700000,6808907.2965000002
"62","61",KK_Ausrem_pn_220_n_HD_PS_ln_d2bec2b4_6d3c_46a5_90b7_b09e069f3d48,Ausrem_pn,-220000.0000000000,"1","0","1",8907.2958441000,202.5000000000,424999.9992700000,6800000.0005999999
"62","61",KK_Ausrem_pn_220_n_HD_PS_ln_d2bec2b4_6d3c_46a5_90b7_b09e069f3d48,Ausrem_pn,-220000.0000000000,"2","0","2",10316.6476210000,225.0000000000,424003.4370700000,6799003.4384000003
"61","60",KK_Ausrem_pn_225_n_HD_PS_ln_6ad2d5c5_07e1_43ff_be4b_c0b76466ecfd,Ausrem_pn,-225000.0000000000,"0","0","0",0.0000000000,180.0000000000,424999.9992700000,6808907.2965000002
"61","60",KK_Ausrem_pn_225_n_HD_PS_ln_6ad2d5c5_07e1_43ff_be4b_c0b76466ecfd,Ausrem_pn,-225000.0000000000,"1","0","1",8907.2958441000,202.5000000000,424999.9992700000,6800000.0005999999
"61","60",KK_Ausrem_pn_225_n_HD_PS_ln_6ad2d5c5_07e1_43ff_be4b_c0b76466ecfd,Ausrem_pn,-225000.0000000000,"2","0","2",10316.6476210000,225.0000000000,424003.4370700000,6799003.4384000003
"61","60",KK_Ausrem_pn_225_n_HD_PS_ln_6ad2d5c5_07e1_43ff_be4b_c0b76466ecfd,Ausrem_pn,-225000.0000000000,"3","1","0",10316.6476210000,135.0000000000,419080.7192400000,6730919.2812000001
"61","60",KK_Ausrem_pn_225_n_HD_PS_ln_6ad2d5c5_07e1_43ff_be4b_c0b76466ecfd,Ausrem_pn,-225000.0000000000,"4","1","1",18687.7737230000,157.5000000000,424999.9992700000,6725000.0011999998
"61","60",KK_Ausrem_pn_225_n_HD_PS_ln_6ad2d5c5_07e1_43ff_be4b_c0b76466ecfd,Ausrem_pn,-225000.0000000000,"5","1","2",29989.7730720000,180.0000000000,424999.9992700000,6713698.0017999997
"58","57",KK_Ausrem_pn_230_n_HD_PS_ln_27809d2c_2273_4a52_9687_47a74b7a3267,Ausrem_pn,-230000.0000000000,"0","0","0",0.0000000000,180.0000000000,424999.9992700000,6808907.2965000002
"58","57",KK_Ausrem_pn_230_n_HD_PS_ln_27809d2c_2273_4a52_9687_47a74b7a3267,Ausrem_pn,-230000.0000000000,"1","0","1",10881.5107000000,180.0000000000,424999.9992700000,6798025.7857999997
"58","57",KK_Ausrem_pn_230_n_HD_PS_ln_27809d2c_2273_4a52_9687_47a74b7a3267,Ausrem_pn,-230000.0000000000,"2","1","0",10881.5107000000,180.0000000000,424999.9992700000,6755416.3951000003
"58","57",KK_Ausrem_pn_230_n_HD_PS_ln_27809d2c_2273_4a52_9687_47a74b7a3267,Ausrem_pn,-230000.0000000000,"3","1","1",15883.5013680000,180.0000000000,424999.9992700000,6750414.4045000002
"58","57",KK_Ausrem_pn_230_n_HD_PS_ln_27809d2c_2273_4a52_9687_47a74b7a3267,Ausrem_pn,-230000.0000000000,"4","2","0",15883.5013680000,180.0000000000,424999.9992700000,6741536.1634000000
"58","57",KK_Ausrem_pn_230_n_HD_PS_ln_27809d2c_2273_4a52_9687_47a74b7a3267,Ausrem_pn,-230000.0000000000,"5","2","1",32419.6635510000,202.4999992300,424999.9992700000,6725000.0011999998
"58","57",KK_Ausrem_pn_230_n_HD_PS_ln_27809d2c_2273_4a52_9687_47a74b7a3267,Ausrem_pn,-230000.0000000000,"6","2","2",40442.1551560000,224.9999984500,419327.2412100000,6719327.2428000001
"61","60",KK_Ausrem_pn_235_n_HD_PS_ln_931fdc81_df8c_46b2_869c_520d27007ed4,Ausrem_pn,-235000.0000000000,"0","0","0",0.0000000000,180.0000000000,424999.9992700000,6755416.3951000003
"61","60",KK_Ausrem_pn_235_n_HD_PS_ln_931fdc81_df8c_46b2_869c_520d27007ed4,Ausrem_pn,-235000.0000000000,"1","0","1",5001.9906674000,180.0000000000,424999.9992700000,6750414.4045000002
"61","60",KK_Ausrem_pn_235_n_HD_PS_ln_931fdc81_df8c_46b2_869c_520d27007ed4,Ausrem_pn,-235000.0000000000,"2","1","0",5001.9906674000,180.0000000000,424999.9992700000,6741536.1634000000
"61","60",KK_Ausrem_pn_235_n_HD_PS_ln_931fdc81_df8c_46b2_869c_520d27007ed4,Ausrem_pn,-235000.0000000000,"3","1","1",21538.1538830000,157.4999992300,424999.9992700000,6725000.0000999998
"61","60",KK_Ausrem_pn_235_n_HD_PS_ln_931fdc81_df8c_46b2_869c_520d27007ed4,Ausrem_pn,-235000.0000000000,"4","1","2",30866.6029000000,134.9999984500,431596.2090100000,6718403.7907999996
"61","60",KK_Ausrem_pn_235_n_HD_PS_ln_931fdc81_df8c_46b2_869c_520d27007ed4,Ausrem_pn,-235000.0000000000,"5","2","0",30866.6029000000,180.0000000000,449999.9999900000,6698577.8393000001
"61","60",KK_Ausrem_pn_235_n_HD_PS_ln_931fdc81_df8c_46b2_869c_520d27007ed4,Ausrem_pn,-235000.0000000000,"6","2","1",63975.3997850000,180.0000000000,449999.9999900000,6665469.0423999997
"57","56",KK_Ausrem_pn_240_n_HD_PS_ln_15b55021_694b_481e_b619_c58cf7371fb6,Ausrem_pn,-240000.0000000000,"0","0","0",0.0000000000,180.0000000000,424999.9992700000,6808907.2965000002
"57","56",KK_Ausrem_pn_240_n_HD_PS_ln_15b55021_694b_481e_b619_c58cf7371fb6,Ausrem_pn,-240000.0000000000,"1","0","1",10881.5107000000,180.0000000000,424999.9992700000,6798025.7857999997
"57","56",KK_Ausrem_pn_240_n_HD_PS_ln_15b55021_694b_481e_b619_c58cf7371fb6,Ausrem_pn,-240000.0000000000,"2","1","0",10881.5107000000,135.0000000000,429827.1166700000,6770172.8827000000
"57","56",KK_Ausrem_pn_240_n_HD_PS_ln_15b55021_694b_481e_b619_c58cf7371fb6,Ausrem_pn,-240000.0000000000,"3","1","1",18891.5148180000,135.0000000000,435491.0448900000,6764508.9545000000
"57","56",KK_Ausrem_pn_240_n_HD_PS_ln_15b55021_694b_481e_b619_c58cf7371fb6,Ausrem_pn,-240000.0000000000,"4","2","0",18891.5148180000,135.0000000000,462453.1169200000,6737546.8823999995
"57","56",KK_Ausrem_pn_240_n_HD_PS_ln_15b55021_694b_481e_b619_c58cf7371fb6,Ausrem_pn,-240000.0000000000,"5","2","1",36635.4861340000,157.5000000000,474999.9993600000,6725000.0000000000
"57","56",KK_Ausrem_pn_240_n_HD_PS_ln_15b55021_694b_481e_b619_c58cf7371fb6,Ausrem_pn,-240000.0000000000,"6","2","2",61905.8368090000,180.0000000000,474999.9993600000,6699729.6492999997
"57","56",KK_Ausrem_pn_240_n_HD_PS_ln_15b55021_694b_481e_b619_c58cf7371fb6,Ausrem_pn,-240000.0000000000,"7","3","0",61905.8368090000,180.0000000000,474999.9993600000,6692513.4199000001
"57","56",KK_Ausrem_pn_240_n_HD_PS_ln_15b55021_694b_481e_b619_c58cf7371fb6,Ausrem_pn,-240000.0000000000,"8","3","1",97082.6595180000,180.0000000000,474999.9993600000,6657336.5971999997
"58","57",KK_Ausrem_pn_245_n_HD_PS_ln_e0a1503d_38e6_4760_99d0_896bb8a3dd37,Ausrem_pn,-245000.0000000000,"0","0","0",0.0000000000,180.0000000000,424999.9992700000,6808907.2965000002
"58","57",KK_Ausrem_pn_245_n_HD_PS_ln_e0a1503d_38e6_4760_99d0_896bb8a3dd37,Ausrem_pn,-245000.0000000000,"1","0","1",8907.2970117000,202.5000000000,424999.9992700000,6799999.9994999999
"58","57",KK_Ausrem_pn_245_n_HD_PS_ln_e0a1503d_38e6_4760_99d0_896bb8a3dd37,Ausrem_pn,-245000.0000000000,"2","0","2",10316.6480350000,225.0000000000,424003.4376100000,6799003.4378000004
"58","57",KK_Ausrem_pn_245_n_HD_PS_ln_e0a1503d_38e6_4760_99d0_896bb8a3dd37,Ausrem_pn,-245000.0000000000,"3","1","0",10316.6480350000,135.0000000000,425086.0244700000,6749913.9754999997
"58","57",KK_Ausrem_pn_245_n_HD_PS_ln_e0a1503d_38e6_4760_99d0_896bb8a3dd37,Ausrem_pn,-245000.0000000000,"4","1","1",22114.4737550000,135.0000000000,433428.3470400000,6741571.6529999999
"58","57",KK_Ausrem_pn_245_n_HD_PS_ln_e0a1503d_38e6_4760_99d0_896bb8a3dd37,Ausrem_pn,-245000.0000000000,"5","2","0",22114.4737550000,135.0000000000,443932.6267400000,6731067.3733000001
"58","57",KK_Ausrem_pn_245_n_HD_PS_ln_e0a1503d_38e6_4760_99d0_896bb8a3dd37,Ausrem_pn,-245000.0000000000,"6","2","1",53867.3346850000,135.0000000000,466385.2900300000,6708614.7100000000
"58","57",KK_Ausrem_pn_245_n_HD_PS_ln_e0a1503d_38e6_4760_99d0_896bb8a3dd37,Ausrem_pn,-245000.0000000000,"7","3","0",53867.3346850000,135.0000000000,473798.5750800000,6701201.4249000000
"58","57",KK_Ausrem_pn_245_n_HD_PS_ln_e0a1503d_38e6_4760_99d0_896bb8a3dd37,Ausrem_pn,-245000.0000000000,"8","3","1",55566.4051920000,157.5000000000,474999.9993600000,6700000.0005999999
"58","57",KK_Ausrem_pn_245_n_HD_PS_ln_e0a1503d_38e6_4760_99d0_896bb8a3dd37,Ausrem_pn,-245000.0000000000,"9","3","2",55836.7564980000,180.0000000000,474999.9993600000,6699729.6492999997
"58","57",KK_Ausrem_pn_245_n_HD_PS_ln_e0a1503d_38e6_4760_99d0_896bb8a3dd37,Ausrem_pn,-245000.0000000000,"10","4","0",55836.7564980000,180.0000000000,474999.9993600000,6692513.4199000001
"58","57",KK_Ausrem_pn_245_n_HD_PS_ln_e0a1503d_38e6_4760_99d0_896bb8a3dd37,Ausrem_pn,-245000.0000000000,"11","4","1",91013.5792080000,180.0000000000,474999.9993600000,6657336.5971999997
"66","65",KK_Ausrem_pn_250_n_HD_PS_ln_59902b2a_e9e2_407e_a2d4_270d45a84a90,Ausrem_pn,-250000.0000000000,"0","0","0",0.0000000000,135.0000000000,429827.1166700000,6770172.8827000000
"66","65",KK_Ausrem_pn_250_n_HD_PS_ln_59902b2a_e9e2_407e_a2d4_270d45a84a90,Ausrem_pn,-250000.0000000000,"1","0","1",8010.0041174000,135.0000000000,435491.0448900000,6764508.9545000000
"66","65",KK_Ausrem_pn_250_n_HD_PS_ln_59902b2a_e9e2_407e_a2d4_270d45a84a90,Ausrem_pn,-250000.0000000000,"2","1","0",8010.0041174000,135.0000000000,462453.1169200000,6737546.8823999995
"66","65",KK_Ausrem_pn_250_n_HD_PS_ln_59902b2a_e9e2_407e_a2d4_270d45a84a90,Ausrem_pn,-250000.0000000000,"3","1","1",29877.9386600000,135.0000000000,477916.0817200000,6722083.9176000003
"66","65",KK_Ausrem_pn_250_n_HD_PS_ln_59902b2a_e9e2_407e_a2d4_270d45a84a90,Ausrem_pn,-250000.0000000000,"4","2","0",29877.9386600000,180.0000000000,499999.9987300000,6692783.0394000001
"66","65",KK_Ausrem_pn_250_n_HD_PS_ln_59902b2a_e9e2_407e_a2d4_270d45a84a90,Ausrem_pn,-250000.0000000000,"5","2","1",43907.2276520000,180.0000000000,499999.9987300000,6678753.7504000003
"66","65",KK_Ausrem_pn_250_n_HD_PS_ln_59902b2a_e9e2_407e_a2d4_270d45a84a90,Ausrem_pn,-250000.0000000000,"6","3","0",43907.2276520000,180.0000000000,499999.9987300000,6677221.7814999996
"66","65",KK_Ausrem_pn_250_n_HD_PS_ln_59902b2a_e9e2_407e_a2d4_270d45a84a90,Ausrem_pn,-250000.0000000000,"7","3","1",54952.1436240000,180.0000000000,499999.9987300000,6666176.8656000001
"67","66",KK_Ausrem_pn_255_n_HD_PS_ln_d144d69e_f41f_4d31_a8a3_989a2b9f07eb,Ausrem_pn,-255000.0000000000,"0","0","0",0.0000000000,135.0000000000,429827.1166700000,6770172.8827000000
"67","66",KK_Ausrem_pn_255_n_HD_PS_ln_d144d69e_f41f_4d31_a8a3_989a2b9f07eb,Ausrem_pn,-255000.0000000000,"1","0","1",8010.0041174000,135.0000000000,435491.0448900000,6764508.9545000000
"67","66",KK_Ausrem_pn_255_n_HD_PS_ln_d144d69e_f41f_4d31_a8a3_989a2b9f07eb,Ausrem_pn,-255000.0000000000,"2","1","0",8010.0041174000,135.0000000000,462453.1169200000,6737546.8823999995
"67","66",KK_Ausrem_pn_255_n_HD_PS_ln_d144d69e_f41f_4d31_a8a3_989a2b9f07eb,Ausrem_pn,-255000.0000000000,"3","1","1",29877.9386600000,135.0000000000,477916.0817200000,6722083.9176000003
"67","66",KK_Ausrem_pn_255_n_HD_PS_ln_d144d69e_f41f_4d31_a8a3_989a2b9f07eb,Ausrem_pn,-255000.0000000000,"4","2","0",29877.9386600000,180.0000000000,499999.9987300000,6692783.0394000001
"67","66",KK_Ausrem_pn_255_n_HD_PS_ln_d144d69e_f41f_4d31_a8a3_989a2b9f07eb,Ausrem_pn,-255000.0000000000,"5","2","1",43907.2276520000,180.0000000000,499999.9987300000,6678753.7504000003
"67","66",KK_Ausrem_pn_255_n_HD_PS_ln_d144d69e_f41f_4d31_a8a3_989a2b9f07eb,Ausrem_pn,-255000.0000000000,"6","3","0",43907.2276520000,180.0000000000,499999.9987300000,6677221.7814999996
"67","66",KK_Ausrem_pn_255_n_HD_PS_ln_d144d69e_f41f_4d31_a8a3_989a2b9f07eb,Ausrem_pn,-255000.0000000000,"7","3","1",54952.1436240000,180.0000000000,499999.9987300000,6666176.8656000001
"75","74",KK_Ausrem_pn_260_n_HD_PS_ln_ccf885c8_15f6_44c6_a942_4fd7041f0e9c,Ausrem_pn,-260000.0000000000,"0","0","0",0.0000000000,135.0000000000,425086.0244700000,6749913.9754999997
"75","74",KK_Ausrem_pn_260_n_HD_PS_ln_ccf885c8_15f6_44c6_a942_4fd7041f0e9c,Ausrem_pn,-260000.0000000000,"1","0","1",11797.8257210000,135.0000000000,433428.3470400000,6741571.6529999999
"75","74",KK_Ausrem_pn_260_n_HD_PS_ln_ccf885c8_15f6_44c6_a942_4fd7041f0e9c,Ausrem_pn,-260000.0000000000,"2","1","0",11797.8257210000,135.0000000000,443932.6267400000,6731067.3733000001
"75","74",KK_Ausrem_pn_260_n_HD_PS_ln_ccf885c8_15f6_44c6_a942_4fd7041f0e9c,Ausrem_pn,-260000.0000000000,"3","1","1",43550.6866500000,135.0000000000,466385.2900300000,6708614.7100000000
"75","74",KK_Ausrem_pn_260_n_HD_PS_ln_ccf885c8_15f6_44c6_a942_4fd7041f0e9c,Ausrem_pn,-260000.0000000000,"4","2","0",43550.6866500000,135.0000000000,473798.5750800000,6701201.4249000000
"75","74",KK_Ausrem_pn_260_n_HD_PS_ln_ccf885c8_15f6_44c6_a942_4fd7041f0e9c,Ausrem_pn,-260000.0000000000,"5","2","1",45249.7571570000,112.5000000000,474999.9993600000,6700000.0005999999
"75","74",KK_Ausrem_pn_260_n_HD_PS_ln_ccf885c8_15f6_44c6_a942_4fd7041f0e9c,Ausrem_pn,-260000.0000000000,"6","2","2",65514.9883550000,90.0000000000,495265.2305600000,6700000.0005999999
"75","74",KK_Ausrem_pn_260_n_HD_PS_ln_ccf885c8_15f6_44c6_a942_4fd7041f0e9c,Ausrem_pn,-260000.0000000000,"7","3","0",65514.9883550000,180.0000000000,499999.9987300000,6692783.0394000001
"75","74",KK_Ausrem_pn_260_n_HD_PS_ln_ccf885c8_15f6_44c6_a942_4fd7041f0e9c,Ausrem_pn,-260000.0000000000,"8","3","1",79544.2773480000,180.0000000000,499999.9987300000,6678753.7504000003
"75","74",KK_Ausrem_pn_260_n_HD_PS_ln_ccf885c8_15f6_44c6_a942_4fd7041f0e9c,Ausrem_pn,-260000.0000000000,"9","4","0",79544.2773480000,180.0000000000,499999.9987300000,6677221.7814999996
"75","74",KK_Ausrem_pn_260_n_HD_PS_ln_ccf885c8_15f6_44c6_a942_4fd7041f0e9c,Ausrem_pn,-260000.0000000000,"10","4","1",90589.1933190000,180.0000000000,499999.9987300000,6666176.8656000001
"69","68",KK_Ausrem_pn_265_n_HD_PS_ln_c4c406e8_b7e1_4a98_bd11_8cfbcc0f1205,Ausrem_pn,-265000.0000000000,"0","0","0",0.0000000000,135.0000000000,425086.0244700000,6749913.9754999997
"69","68",KK_Ausrem_pn_265_n_HD_PS_ln_c4c406e8_b7e1_4a98_bd11_8cfbcc0f1205,Ausrem_pn,-265000.0000000000,"1","0","1",11797.8257210000,135.0000000000,433428.3470400000,6741571.6529999999
"69","68",KK_Ausrem_pn_265_n_HD_PS_ln_c4c406e8_b7e1_4a98_bd11_8cfbcc0f1205,Ausrem_pn,-265000.0000000000,"2","1","0",11797.8257210000,135.0000000000,443932.6267400000,6731067.3733000001
"69","68",KK_Ausrem_pn_265_n_HD_PS_ln_c4c406e8_b7e1_4a98_bd11_8cfbcc0f1205,Ausrem_pn,-265000.0000000000,"3","1","1",43550.6866500000,135.0000000000,466385.2900300000,6708614.7100000000
